'sample interval','BP'
19575,92.263
19576,92.003
19577,91.485
19578,91.096
19579,90.967
19580,90.708
19581,90.319
19582,90.060
19583,89.541
19584,89.541
19585,89.153
19586,89.023
19587,88.893
19588,88.505
19589,87.986
19590,87.986
19591,87.857
19592,87.727
19593,87.468
19594,87.468
19595,87.338
19596,87.079
19597,87.079
19598,86.690
19599,86.302
19600,86.302
19601,86.043
19602,86.043
19603,85.783
19604,85.654
19605,85.395
19606,85.395
19607,85.135
19608,85.006
19609,84.617
19610,84.617
19611,84.358
19612,84.358
19613,83.969
19614,83.969
19615,83.840
19616,83.581
19617,83.321
19618,83.192
19619,82.803
19620,82.803
19621,82.414
19622,82.285
19623,82.285
19624,81.766
19625,81.248
19626,81.248
19627,81.248
19628,80.989
19629,80.730
19630,80.471
19631,80.600
19632,80.341
19633,80.211
19634,80.082
19635,79.693
19636,79.693
19637,79.434
19638,79.045
19639,79.175
19640,79.045
19641,78.786
19642,78.397
19643,78.397
19644,78.656
19645,78.527
19646,78.527
19647,78.268
19648,78.138
19649,78.138
19650,78.008
19651,78.138
19652,77.620
19653,77.879
19654,77.620
19655,77.620
19656,77.620
19657,77.620
19658,77.620
19659,77.749
19660,78.008
19661,78.916
19662,79.175
19663,80.730
19664,82.544
19665,84.358
19666,86.820
19667,89.412
19668,92.133
19669,95.372
19670,98.612
19671,101.592
19672,105.350
19673,108.979
19674,112.218
19675,115.587
19676,118.827
19677,122.326
19678,125.047
19679,127.638
19680,130.360
19681,132.044
19682,133.599
19683,134.895
19684,135.673
19685,135.802
19686,136.061
19687,135.543
19688,135.025
19689,134.118
19690,132.951
19691,131.526
19692,129.971
19693,128.286
19694,126.343
19695,124.788
19696,123.103
19697,121.289
19698,119.734
19699,118.179
19700,117.013
19701,115.587
19702,114.291
19703,112.996
19704,112.348
19705,111.441
19706,110.922
19707,110.274
19708,109.886
19709,109.238
19710,109.238
19711,108.979
19712,109.108
19713,109.108
19714,108.849
19715,108.719
19716,108.719
19717,108.590
19718,108.590
19719,108.331
19720,108.201
19721,107.424
19722,107.035
19723,106.128
19724,105.091
19725,104.314
19726,103.536
19727,102.759
19728,101.204
19729,100.426
19730,99.390
19731,98.612
19732,97.835
19733,97.057
19734,96.409
19735,96.150
19736,95.632
19737,95.243
19738,95.243
19739,95.243
19740,95.502
19741,95.632
19742,95.632
19743,96.280
19744,96.539
19745,97.316
19746,97.705
19747,98.094
19748,98.482
19749,99.001
19750,99.260
19751,99.908
19752,100.037
19753,100.426
19754,100.556
19755,100.556
19756,100.945
19757,100.556
19758,100.815
19759,100.556
19760,100.426
19761,100.037
19762,99.908
19763,98.871
19764,98.871
19765,98.353
19766,97.835
19767,97.057
19768,96.409
19769,96.280
19770,95.502
19771,94.725
19772,94.206
19773,94.077
19774,93.688
19775,92.910
19776,92.522
19777,91.874
19778,91.355
19779,91.355
19780,90.448
19781,90.319
19782,89.930
19783,89.671
19784,89.282
19785,89.282
19786,89.023
19787,88.634
19788,88.116
19789,87.986
19790,87.986
19791,87.468
19792,87.598
19793,87.468
19794,87.338
19795,87.079
19796,86.820
19797,86.820
19798,86.561
19799,86.431
19800,86.043
19801,86.302
19802,85.913
19803,85.783
19804,85.524
19805,85.395
19806,85.135
19807,85.265
19808,85.006
19809,84.747
19810,84.617
19811,84.358
19812,84.358
19813,84.099
19814,84.228
19815,84.099
19816,83.710
19817,83.451
19818,83.321
19819,82.933
19820,82.803
19821,82.285
19822,82.285
19823,82.155
19824,82.026
19825,81.766
19826,81.766
19827,81.248
19828,81.118
19829,81.248
19830,80.730
19831,80.211
19832,80.211
19833,80.341
19834,80.082
19835,79.952
19836,79.823
19837,79.693
19838,79.563
19839,79.434
19840,79.045
19841,78.786
19842,78.656
19843,78.656
19844,78.527
19845,78.138
19846,78.008
19847,77.620
19848,77.749
19849,77.101
19850,77.361
19851,76.972
19852,77.101
19853,76.972
19854,76.842
19855,76.972
19856,76.713
19857,77.101
19858,77.620
19859,77.620
19860,78.786
19861,79.823
19862,81.766
19863,83.321
19864,85.913
19865,88.375
19866,91.615
19867,94.854
19868,98.353
19869,101.852
19870,105.609
19871,109.497
19872,113.384
19873,117.013
19874,120.641
19875,124.269
19876,127.379
19877,130.360
19878,133.081
19879,135.413
19880,137.098
19881,138.394
19882,139.560
19883,140.338
19884,140.338
19885,140.338
19886,140.078
19887,139.171
19888,137.746
19889,136.450
19890,135.543
19891,133.599
19892,132.044
19893,130.489
19894,128.805
19895,127.120
19896,125.824
19897,124.269
19898,122.973
19899,121.937
19900,120.771
19901,119.993
19902,119.604
19903,118.568
19904,118.179
19905,117.531
19906,117.531
19907,117.401
19908,117.272
19909,117.272
19910,117.531
19911,117.790
19912,118.049
19913,118.179
19914,118.438
19915,118.827
19916,118.827
19917,118.697
19918,119.086
19919,119.086
19920,119.086
19921,118.568
19922,118.179
19923,117.661
19924,117.013
19925,116.106
19926,115.069
19927,113.903
19928,112.477
19929,111.311
19930,109.627
19931,108.331
19932,107.164
19933,105.998
19934,104.573
19935,103.407
19936,102.629
19937,101.852
19938,100.945
19939,100.297
19940,100.037
19941,99.390
19942,99.260
19943,99.260
19944,99.260
19945,98.871
19946,99.390
19947,99.390
19948,99.649
19949,99.908
19950,100.167
19951,100.945
19952,100.945
19953,101.204
19954,101.463
19955,101.981
19956,102.111
19957,102.500
19958,102.629
19959,102.500
19960,102.500
19961,102.629
19962,102.629
19963,102.500
19964,102.500
19965,102.240
19966,101.852
19967,101.592
19968,101.074
19969,100.945
19970,100.297
19971,100.037
19972,99.390
19973,99.390
19974,98.612
19975,98.094
19976,97.446
19977,97.187
19978,96.798
19979,96.280
19980,95.243
19981,95.243
19982,94.725
19983,94.595
19984,94.206
19985,93.688
19986,93.170
19987,92.910
19988,92.133
19989,92.133
19990,91.615
19991,91.226
19992,90.967
19993,90.578
19994,90.060
19995,90.319
19996,89.930
19997,89.412
19998,89.153
19999,88.505
20000,88.634
20001,88.505
20002,87.986
20003,87.857
20004,87.468
20005,87.209
20006,87.209
20007,86.950
20008,86.820
20009,86.043
20010,86.302
20011,86.043
20012,86.043
20013,85.913
20014,85.654
20015,85.395
20016,85.265
20017,85.265
20018,85.135
20019,84.876
20020,84.747
20021,84.617
20022,84.747
20023,84.358
20024,84.358
20025,84.358
20026,83.969
20027,83.840
20028,83.710
20029,83.581
20030,83.321
20031,83.192
20032,83.192
20033,82.803
20034,82.414
20035,82.285
20036,82.285
20037,81.766
20038,81.766
20039,81.637
20040,81.637
20041,81.378
20042,80.859
20043,80.730
20044,80.730
20045,80.211
20046,80.211
20047,79.952
20048,79.693
20049,79.693
20050,79.304
20051,79.175
20052,78.786
20053,78.786
20054,78.786
20055,78.138
20056,78.138
20057,78.138
20058,77.620
20059,77.620
20060,77.490
20061,77.749
20062,77.490
20063,77.620
20064,77.490
20065,77.620
20066,78.008
20067,78.656
20068,79.693
20069,81.118
20070,82.803
20071,85.006
20072,87.727
20073,90.189
20074,93.170
20075,96.798
20076,100.426
20077,103.666
20078,107.424
20079,111.311
20080,114.939
20081,118.827
20082,122.326
20083,125.565
20084,128.675
20085,131.526
20086,134.118
20087,136.191
20088,137.487
20089,139.171
20090,139.819
20091,140.467
20092,140.467
20093,140.338
20094,139.690
20095,139.042
20096,137.357
20097,136.061
20098,134.765
20099,133.081
20100,131.526
20101,129.712
20102,128.286
20103,126.861
20104,125.306
20105,124.269
20106,122.714
20107,122.066
20108,121.030
20109,119.864
20110,119.475
20111,118.956
20112,118.568
20113,117.920
20114,118.049
20115,117.790
20116,117.790
20117,117.790
20118,117.920
20119,118.049
20120,118.049
20121,118.179
20122,118.568
20123,118.568
20124,118.827
20125,118.956
20126,118.956
20127,118.697
20128,118.568
20129,118.438
20130,117.790
20131,117.013
20132,116.494
20133,115.717
20134,114.551
20135,113.384
20136,111.959
20137,110.534
20138,109.238
20139,107.683
20140,106.646
20141,105.091
20142,104.314
20143,103.277
20144,102.370
20145,101.204
20146,100.426
20147,99.649
20148,99.390
20149,99.001
20150,98.482
20151,98.353
20152,98.223
20153,98.353
20154,98.612
20155,98.612
20156,98.742
20157,99.001
20158,99.260
20159,99.519
20160,99.908
20161,100.297
20162,100.685
20163,100.945
20164,101.204
20165,101.463
20166,101.463
20167,101.463
20168,101.463
20169,101.592
20170,101.722
20171,101.592
20172,101.333
20173,101.074
20174,100.815
20175,100.685
20176,100.297
20177,99.908
20178,99.390
20179,99.130
20180,98.742
20181,97.835
20182,97.705
20183,97.316
20184,96.539
20185,96.150
20186,95.761
20187,95.243
20188,94.725
20189,94.336
20190,93.688
20191,93.299
20192,92.910
20193,92.651
20194,92.392
20195,91.874
20196,91.485
20197,91.096
20198,90.837
20199,90.578
20200,90.060
20201,89.800
20202,89.541
20203,89.282
20204,89.153
20205,88.505
20206,88.375
20207,88.245
20208,87.986
20209,87.598
20210,87.079
20211,87.079
20212,86.820
20213,86.561
20214,86.431
20215,86.302
20216,85.783
20217,85.654
20218,85.524
20219,85.395
20220,85.265
20221,84.876
20222,84.747
20223,84.617
20224,84.358
20225,84.358
20226,84.358
20227,83.840
20228,83.840
20229,83.710
20230,83.321
20231,83.321
20232,82.803
20233,83.192
20234,83.062
20235,82.803
20236,82.544
20237,82.544
20238,82.414
20239,82.155
20240,81.896
20241,81.766
20242,81.248
20243,81.248
20244,81.118
20245,80.730
20246,80.600
20247,80.341
20248,80.082
20249,79.563
20250,79.693
20251,79.175
20252,79.563
20253,78.786
20254,79.045
20255,78.656
20256,78.656
20257,78.656
20258,78.138
20259,78.138
20260,77.879
20261,77.620
20262,77.490
20263,77.490
20264,77.490
20265,77.490
20266,76.972
20267,76.972
20268,76.583
20269,76.583
20270,76.324
20271,76.453
20272,76.324
20273,76.324
20274,76.194
20275,75.935
20276,76.065
20277,76.324
20278,76.713
20279,77.101
20280,77.879
20281,78.916
20282,80.471
20283,82.414
20284,84.488
20285,87.079
20286,89.541
20287,92.781
20288,95.761
20289,99.001
20290,102.111
20291,105.739
20292,109.367
20293,112.866
20294,116.106
20295,119.345
20296,122.585
20297,125.047
20298,127.379
20299,129.712
20300,131.526
20301,132.692
20302,133.858
20303,134.636
20304,135.025
20305,134.636
20306,134.118
20307,133.470
20308,132.303
20309,131.137
20310,129.841
20311,128.027
20312,126.343
20313,124.788
20314,123.492
20315,121.678
20316,119.993
20317,118.568
20318,117.013
20319,115.846
20320,114.810
20321,113.773
20322,112.996
20323,111.959
20324,111.311
20325,110.793
20326,110.015
20327,110.274
20328,109.886
20329,109.756
20330,109.886
20331,109.756
20332,109.497
20333,109.238
20334,109.756
20335,109.627
20336,109.756
20337,109.497
20338,109.497
20339,109.238
20340,108.719
20341,108.201
20342,107.683
20343,107.164
20344,105.869
20345,104.832
20346,103.795
20347,102.500
20348,101.463
20349,100.426
20350,99.001
20351,97.835
20352,97.057
20353,96.020
20354,95.502
20355,94.725
20356,94.206
20357,93.818
20358,93.299
20359,93.040
20360,93.170
20361,93.299
20362,93.429
20363,93.429
20364,94.206
20365,94.336
20366,94.725
20367,95.243
20368,95.761
20369,95.891
20370,96.668
20371,96.927
20372,97.316
20373,97.705
20374,98.094
20375,98.353
20376,98.353
20377,98.612
20378,98.482
20379,98.353
20380,98.353
20381,98.094
20382,97.705
20383,97.446
20384,97.057
20385,96.798
20386,96.280
20387,95.891
20388,95.632
20389,94.725
20390,94.336
20391,93.947
20392,93.429
20393,92.651
20394,92.133
20395,91.744
20396,91.355
20397,90.967
20398,90.319
20399,90.189
20400,89.541
20401,89.153
20402,89.023
20403,88.634
20404,88.245
20405,87.986
20406,87.468
20407,87.338
20408,86.690
20409,86.561
20410,86.431
20411,86.172
20412,85.913
20413,85.913
20414,85.395
20415,85.395
20416,85.006
20417,84.876
20418,84.488
20419,84.488
20420,84.358
20421,84.099
20422,83.840
20423,83.840
20424,84.099
20425,83.710
20426,83.192
20427,83.321
20428,83.321
20429,82.803
20430,82.803
20431,82.803
20432,82.673
20433,82.285
20434,82.285
20435,81.896
20436,81.637
20437,81.637
20438,81.378
20439,81.248
20440,80.859
20441,80.730
20442,80.600
20443,80.082
20444,80.082
20445,79.693
20446,79.693
20447,79.304
20448,79.175
20449,78.916
20450,78.656
20451,78.527
20452,78.397
20453,78.138
20454,78.008
20455,77.749
20456,77.620
20457,77.361
20458,77.361
20459,77.101
20460,76.972
20461,76.842
20462,76.583
20463,76.583
20464,76.583
20465,76.453
20466,76.194
20467,76.065
20468,75.935
20469,75.806
20470,75.806
20471,75.806
20472,75.546
20473,75.806
20474,75.546
20475,75.546
20476,75.546
20477,75.287
20478,75.676
20479,75.676
20480,76.194
20481,76.972
20482,78.138
20483,79.304
20484,81.118
20485,83.581
20486,85.913
20487,88.764
20488,91.874
20489,94.984
20490,98.353
20491,101.592
20492,105.091
20493,108.590
20494,111.959
20495,115.458
20496,118.568
20497,121.419
20498,124.269
20499,126.731
20500,128.416
20501,130.101
20502,131.526
20503,132.563
20504,133.340
20505,133.599
20506,133.340
20507,132.822
20508,131.656
20509,130.619
20510,129.323
20511,127.768
20512,126.343
20513,124.658
20514,123.233
20515,121.289
20516,119.604
20517,117.920
20518,115.717
20519,114.810
20520,113.384
20521,112.348
20522,111.052
20523,110.145
20524,109.238
20525,108.719
20526,107.812
20527,107.294
20528,107.035
20529,106.387
20530,106.776
20531,106.128
20532,106.257
20533,106.517
20534,106.257
20535,106.257
20536,106.387
20537,105.739
20538,106.128
20539,105.869
20540,105.480
20541,104.832
20542,104.573
20543,103.666
20544,102.629
20545,101.981
20546,101.074
20547,99.778
20548,98.871
20549,97.705
20550,97.187
20551,96.020
20552,95.502
20553,94.984
20554,94.206
20555,93.688
20556,93.299
20557,92.910
20558,92.781
20559,92.781
20560,92.910
20561,93.040
20562,93.170
20563,93.299
20564,93.947
20565,94.206
20566,94.595
20567,95.243
20568,95.372
20569,95.761
20570,96.668
20571,96.798
20572,96.927
20573,97.446
20574,97.705
20575,97.705
20576,97.835
20577,97.705
20578,97.705
20579,97.316
20580,97.187
20581,96.927
20582,96.668
20583,96.539
20584,96.020
20585,95.243
20586,94.984
20587,94.465
20588,94.206
20589,93.429
20590,92.781
20591,92.263
20592,91.874
20593,91.096
20594,90.837
20595,90.319
20596,90.060
20597,89.541
20598,89.023
20599,88.634
20600,88.375
20601,88.116
20602,87.468
20603,87.468
20604,86.950
20605,86.561
20606,86.302
20607,85.783
20608,85.654
20609,85.524
20610,85.265
20611,85.006
20612,84.488
20613,84.358
20614,84.099
20615,84.228
20616,83.840
20617,83.840
20618,83.451
20619,83.321
20620,83.321
20621,82.803
20622,82.803
20623,82.803
20624,82.285
20625,82.285
20626,81.766
20627,81.896
20628,81.766
20629,81.637
20630,81.248
20631,81.248
20632,81.248
20633,80.859
20634,81.248
20635,80.730
20636,80.600
20637,80.730
20638,80.471
20639,79.952
20640,79.693
20641,79.693
20642,79.823
20643,79.434
20644,79.175
20645,78.916
20646,78.656
20647,78.527
20648,78.268
20649,78.397
20650,77.879
20651,77.879
20652,77.620
20653,77.361
20654,77.101
20655,76.972
20656,76.713
20657,76.713
20658,76.583
20659,76.324
20660,75.806
20661,75.676
20662,75.676
20663,75.546
20664,75.158
20665,75.028
20666,75.158
20667,74.899
20668,74.510
20669,74.380
20670,73.991
20671,73.991
20672,73.991
20673,73.991
20674,73.991
20675,73.732
20676,73.862
20677,73.862
20678,74.510
20679,74.899
20680,75.676
20681,77.361
20682,79.175
20683,81.118
20684,83.840
20685,86.950
20686,90.189
20687,93.170
20688,96.798
20689,100.426
20690,104.184
20691,108.072
20692,111.700
20693,115.458
20694,118.956
20695,122.326
20696,125.306
20697,128.027
20698,130.489
20699,132.692
20700,134.377
20701,135.543
20702,136.580
20703,137.098
20704,136.968
20705,136.709
20706,136.191
20707,135.284
20708,133.858
20709,132.692
20710,131.008
20711,129.841
20712,127.898
20713,126.343
20714,124.788
20715,122.973
20716,121.548
20717,120.123
20718,118.568
20719,117.661
20720,116.883
20721,115.587
20722,114.810
20723,114.291
20724,113.514
20725,113.384
20726,112.866
20727,112.996
20728,112.996
20729,112.866
20730,112.996
20731,113.255
20732,113.773
20733,113.384
20734,113.903
20735,114.291
20736,114.291
20737,114.421
20738,114.680
20739,114.680
20740,114.680
20741,114.421
20742,113.903
20743,113.125
20744,112.607
20745,111.959
20746,110.793
20747,109.756
20748,108.590
20749,107.164
20750,105.739
20751,104.573
20752,103.277
20753,102.240
20754,100.945
20755,99.908
20756,99.001
20757,98.223
20758,97.316
20759,96.668
20760,96.150
20761,95.761
20762,95.372
20763,95.372
20764,95.243
20765,95.372
20766,95.113
20767,95.372
20768,95.502
20769,95.632
20770,96.280
20771,96.798
20772,96.798
20773,96.798
20774,97.446
20775,97.964
20776,98.223
20777,98.353
20778,98.353
20779,98.482
20780,98.742
20781,98.742
20782,98.871
20783,98.612
20784,98.482
20785,98.353
20786,97.964
20787,97.835
20788,97.446
20789,96.927
20790,96.798
20791,96.409
20792,95.761
20793,95.243
20794,94.984
20795,94.595
20796,93.818
20797,93.429
20798,93.170
20799,92.522
20800,92.003
20801,91.485
20802,90.967
20803,90.708
20804,90.060
20805,89.671
20806,89.541
20807,88.893
20808,88.505
20809,88.116
20810,87.468
20811,87.468
20812,86.950
20813,86.820
20814,86.431
20815,86.172
20816,86.172
20817,85.654
20818,85.006
20819,85.006
20820,84.876
20821,84.617
20822,84.358
20823,84.358
20824,84.099
20825,83.840
20826,83.710
20827,83.192
20828,83.192
20829,82.933
20830,82.673
20831,82.544
20832,82.285
20833,82.285
20834,82.155
20835,82.026
20836,81.378
20837,81.766
20838,81.637
20839,81.248
20840,81.248
20841,81.118
20842,80.859
20843,80.471
20844,80.600
20845,80.471
20846,80.341
20847,79.952
20848,79.952
20849,79.693
20850,79.175
20851,79.434
20852,79.434
20853,78.916
20854,78.527
20855,78.527
20856,78.268
20857,78.138
20858,78.008
20859,77.879
20860,77.490
20861,77.231
20862,77.231
20863,77.101
20864,76.583
20865,76.583
20866,76.453
20867,76.194
20868,76.194
20869,75.806
20870,75.935
20871,75.546
20872,75.028
20873,75.028
20874,75.028
20875,74.769
20876,74.639
20877,74.899
20878,74.510
20879,74.510
20880,74.639
20881,74.510
20882,75.158
20883,75.676
20884,76.583
20885,77.620
20886,79.563
20887,82.026
20888,84.358
20889,86.950
20890,89.930
20891,93.170
20892,96.798
20893,99.908
20894,104.054
20895,107.812
20896,111.311
20897,114.939
20898,118.568
20899,121.937
20900,124.788
20901,127.379
20902,129.971
20903,132.433
20904,133.470
20905,135.154
20906,136.191
20907,136.580
20908,136.580
20909,136.580
20910,135.932
20911,135.284
20912,134.118
20913,132.951
20914,131.008
20915,129.453
20916,128.027
20917,126.472
20918,124.788
20919,123.233
20920,121.678
20921,120.123
20922,118.827
20923,117.920
20924,116.494
20925,115.846
20926,114.939
20927,114.162
20928,113.773
20929,113.384
20930,112.996
20931,112.866
20932,112.737
20933,112.737
20934,112.866
20935,112.737
20936,112.866
20937,113.255
20938,113.125
20939,112.996
20940,113.255
20941,113.384
20942,113.644
20943,113.644
20944,113.255
20945,112.866
20946,112.218
20947,111.829
20948,111.311
20949,110.274
20950,109.497
20951,108.201
20952,107.035
20953,105.869
20954,104.184
20955,103.018
20956,101.592
