'Elapsed time','SO2'
'0:32.996',91.605
'0:33.000',91.482
'0:33.004',91.666
'0:33.008',91.543
'0:33.012',91.666
'0:33.016',91.543
'0:33.020',91.543
'0:33.024',91.421
'0:33.028',91.605
'0:33.032',91.666
'0:33.036',91.482
'0:33.040',91.482
'0:33.044',91.543
'0:33.048',91.727
'0:33.052',91.543
'0:33.056',91.421
'0:33.060',91.605
'0:33.064',91.727
'0:33.068',91.421
'0:33.072',91.482
'0:33.076',91.605
'0:33.080',91.543
'0:33.084',91.421
'0:33.088',91.605
'0:33.092',91.666
'0:33.096',91.482
'0:33.100',91.543
'0:33.104',91.666
'0:33.108',91.605
'0:33.112',91.421
'0:33.116',91.666
'0:33.120',91.605
'0:33.124',91.421
'0:33.128',91.421
'0:33.132',91.666
'0:33.136',91.543
'0:33.140',91.238
'0:33.144',91.421
'0:33.148',91.482
'0:33.152',91.421
'0:33.156',91.176
'0:33.160',91.421
'0:33.164',91.482
'0:33.168',91.421
'0:33.172',91.360
'0:33.176',91.421
'0:33.180',91.482
'0:33.184',91.421
'0:33.188',91.421
'0:33.192',91.421
'0:33.196',91.482
'0:33.200',91.421
'0:33.204',91.421
'0:33.208',91.421
'0:33.212',91.421
'0:33.216',91.421
'0:33.220',91.421
'0:33.224',91.360
'0:33.228',91.482
'0:33.232',91.482
'0:33.236',91.421
'0:33.240',91.176
'0:33.244',91.421
'0:33.248',91.482
'0:33.252',91.360
'0:33.256',91.360
'0:33.260',91.421
'0:33.264',91.482
'0:33.268',91.360
'0:33.272',91.543
'0:33.276',91.543
'0:33.280',91.421
'0:33.284',91.299
'0:33.288',91.605
'0:33.292',91.605
'0:33.296',91.360
'0:33.300',91.421
'0:33.304',91.482
'0:33.308',91.421
'0:33.312',91.360
'0:33.316',91.543
'0:33.320',91.482
'0:33.324',91.360
'0:33.328',91.360
'0:33.332',91.543
'0:33.336',91.482
'0:33.340',91.238
'0:33.344',91.360
'0:33.348',91.543
'0:33.352',91.421
'0:33.356',91.299
'0:33.360',91.421
'0:33.364',91.482
'0:33.368',91.482
'0:33.372',91.421
'0:33.376',91.482
'0:33.380',91.421
'0:33.384',91.421
'0:33.388',91.482
'0:33.392',91.421
'0:33.396',91.482
'0:33.400',91.421
'0:33.404',91.543
'0:33.408',91.421
'0:33.412',91.421
'0:33.416',91.421
'0:33.420',91.482
'0:33.424',91.360
'0:33.428',91.421
'0:33.432',91.421
'0:33.436',91.421
'0:33.440',91.176
'0:33.444',91.421
'0:33.448',91.543
'0:33.452',91.421
'0:33.456',91.421
'0:33.460',91.543
'0:33.464',91.482
'0:33.468',91.299
'0:33.472',91.482
'0:33.476',91.605
'0:33.480',91.421
'0:33.484',91.299
'0:33.488',91.543
'0:33.492',91.605
'0:33.496',91.421
'0:33.500',91.421
'0:33.504',91.482
'0:33.508',91.421
'0:33.512',91.299
'0:33.516',91.605
'0:33.520',91.482
'0:33.524',91.299
'0:33.528',91.421
'0:33.532',91.543
'0:33.536',91.482
'0:33.540',91.299
'0:33.544',91.360
'0:33.548',91.543
'0:33.552',91.605
'0:33.556',91.421
'0:33.560',91.482
'0:33.564',91.482
'0:33.568',91.421
'0:33.572',91.421
'0:33.576',91.543
'0:33.580',91.360
'0:33.584',91.421
'0:33.588',91.482
'0:33.592',91.421
'0:33.596',91.421
'0:33.600',91.421
'0:33.604',91.482
'0:33.608',91.360
'0:33.612',91.482
'0:33.616',91.543
'0:33.620',91.482
'0:33.624',91.176
'0:33.628',91.421
'0:33.632',91.543
'0:33.636',91.421
'0:33.640',91.238
'0:33.644',91.543
'0:33.648',91.543
'0:33.652',91.421
'0:33.656',91.360
'0:33.660',91.543
'0:33.664',91.482
'0:33.668',91.360
'0:33.672',91.482
'0:33.676',91.543
'0:33.680',91.421
'0:33.684',91.238
'0:33.688',91.482
'0:33.692',91.543
'0:33.696',91.360
'0:33.700',91.360
'0:33.704',91.421
'0:33.708',91.482
'0:33.712',91.421
'0:33.716',91.482
'0:33.720',91.421
'0:33.724',91.360
'0:33.728',91.421
'0:33.732',91.605
'0:33.736',91.421
'0:33.740',91.360
'0:33.744',91.360
'0:33.748',91.482
'0:33.752',91.482
'0:33.756',91.482
'0:33.760',91.543
'0:33.764',91.482
'0:33.768',91.421
'0:33.772',91.421
'0:33.776',91.482
'0:33.780',91.421
'0:33.784',91.482
'0:33.788',91.482
'0:33.792',91.482
'0:33.796',91.421
'0:33.800',91.543
'0:33.804',91.482
'0:33.808',91.299
'0:33.812',91.421
'0:33.816',91.605
'0:33.820',91.543
'0:33.824',91.299
'0:33.828',91.543
'0:33.832',91.605
'0:33.836',91.482
'0:33.840',91.299
'0:33.844',91.482
'0:33.848',91.543
'0:33.852',91.421
'0:33.856',91.421
'0:33.860',91.421
'0:33.864',91.482
'0:33.868',91.299
'0:33.872',91.421
'0:33.876',91.482
'0:33.880',91.421
'0:33.884',91.299
'0:33.888',91.482
'0:33.892',91.482
'0:33.896',91.421
'0:33.900',91.360
'0:33.904',91.421
'0:33.908',91.299
'0:33.912',91.360
'0:33.916',91.482
'0:33.920',91.421
'0:33.924',91.360
'0:33.928',91.360
'0:33.932',91.543
'0:33.936',91.360
'0:33.940',91.421
'0:33.944',91.421
'0:33.948',91.482
'0:33.952',91.421
'0:33.956',91.421
'0:33.960',91.543
'0:33.964',91.360
'0:33.968',91.421
'0:33.972',91.421
'0:33.976',91.543
'0:33.980',91.360
'0:33.984',91.421
'0:33.988',91.543
'0:33.992',91.421
'0:33.996',91.360
'0:34.000',91.482
'0:34.004',91.543
'0:34.008',91.299
'0:34.012',91.421
'0:34.016',91.605
'0:34.020',91.543
'0:34.024',91.176
'0:34.028',91.482
'0:34.032',91.482
'0:34.036',91.421
'0:34.040',91.176
'0:34.044',91.421
'0:34.048',91.543
'0:34.052',91.421
'0:34.056',91.421
'0:34.060',91.482
'0:34.064',91.421
'0:34.068',91.360
'0:34.072',91.482
'0:34.076',91.421
'0:34.080',91.421
'0:34.084',91.299
'0:34.088',91.482
'0:34.092',91.421
'0:34.096',91.360
'0:34.100',91.421
'0:34.104',91.482
'0:34.108',91.238
'0:34.112',91.360
'0:34.116',91.421
'0:34.120',91.421
'0:34.124',91.421
'0:34.128',91.421
'0:34.132',91.543
'0:34.136',91.360
'0:34.140',91.421
'0:34.144',91.482
'0:34.148',91.482
'0:34.152',91.360
'0:34.156',91.421
'0:34.160',91.482
'0:34.164',91.360
'0:34.168',91.360
'0:34.172',91.482
'0:34.176',91.482
'0:34.180',91.360
'0:34.184',91.421
'0:34.188',91.605
'0:34.192',91.421
'0:34.196',91.360
'0:34.200',91.543
'0:34.204',91.605
'0:34.208',91.238
'0:34.212',91.421
'0:34.216',91.605
'0:34.220',91.421
'0:34.224',91.299
'0:34.228',91.482
'0:34.232',91.605
'0:34.236',91.543
'0:34.240',91.360
'0:34.244',91.543
'0:34.248',91.543
'0:34.252',91.421
'0:34.256',91.421
'0:34.260',91.543
'0:34.264',91.482
'0:34.268',91.360
'0:34.272',91.482
'0:34.276',91.421
'0:34.280',91.421
'0:34.284',91.360
'0:34.288',91.482
'0:34.292',91.360
'0:34.296',91.421
'0:34.300',91.421
'0:34.304',91.421
'0:34.308',91.421
'0:34.312',91.421
'0:34.316',91.605
'0:34.320',91.482
'0:34.324',91.421
'0:34.328',91.482
'0:34.332',91.605
'0:34.336',91.421
'0:34.340',91.421
'0:34.344',91.421
'0:34.348',91.605
'0:34.352',91.360
'0:34.356',91.482
'0:34.360',91.482
'0:34.364',91.360
'0:34.368',91.421
'0:34.372',91.482
'0:34.376',91.482
'0:34.380',91.360
'0:34.384',91.421
'0:34.388',91.482
'0:34.392',91.360
'0:34.396',91.238
'0:34.400',91.482
'0:34.404',91.421
'0:34.408',91.360
'0:34.412',91.360
'0:34.416',91.666
'0:34.420',91.482
'0:34.424',91.299
'0:34.428',91.421
'0:34.432',91.543
'0:34.436',91.482
'0:34.440',91.299
'0:34.444',91.482
'0:34.448',91.482
'0:34.452',91.299
'0:34.456',91.299
'0:34.460',91.482
'0:34.464',91.421
'0:34.468',91.360
'0:34.472',91.421
'0:34.476',91.421
'0:34.480',91.421
'0:34.484',91.421
'0:34.488',91.482
'0:34.492',91.238
'0:34.496',91.421
'0:34.500',91.482
'0:34.504',91.482
'0:34.508',91.238
'0:34.512',91.421
'0:34.516',91.605
'0:34.520',91.421
'0:34.524',91.421
'0:34.528',91.482
'0:34.532',91.666
'0:34.536',91.360
'0:34.540',91.360
'0:34.544',91.543
'0:34.548',91.543
'0:34.552',91.299
'0:34.556',91.482
'0:34.560',91.482
'0:34.564',91.360
'0:34.568',91.360
'0:34.572',91.482
'0:34.576',91.421
'0:34.580',91.360
'0:34.584',91.421
'0:34.588',91.543
'0:34.592',91.360
'0:34.596',91.299
'0:34.600',91.666
'0:34.604',91.543
'0:34.608',91.421
'0:34.612',91.360
'0:34.616',91.666
'0:34.620',91.421
'0:34.624',91.360
'0:34.628',91.421
'0:34.632',91.543
'0:34.636',91.482
'0:34.640',91.299
'0:34.644',91.482
'0:34.648',91.421
'0:34.652',91.360
'0:34.656',91.360
'0:34.660',91.482
'0:34.664',91.421
'0:34.668',91.360
'0:34.672',91.421
'0:34.676',91.360
'0:34.680',91.421
'0:34.684',91.482
'0:34.688',91.543
'0:34.692',91.360
'0:34.696',91.421
'0:34.700',91.482
'0:34.704',91.482
'0:34.708',91.238
'0:34.712',91.421
'0:34.716',91.543
'0:34.720',91.421
'0:34.724',91.360
'0:34.728',91.421
'0:34.732',91.543
'0:34.736',91.299
'0:34.740',91.421
'0:34.744',91.482
'0:34.748',91.421
'0:34.752',91.238
'0:34.756',91.482
'0:34.760',91.543
'0:34.764',91.360
'0:34.768',91.176
'0:34.772',91.482
'0:34.776',91.421
'0:34.780',91.299
'0:34.784',91.482
'0:34.788',91.543
'0:34.792',91.421
'0:34.796',91.360
'0:34.800',91.482
'0:34.804',91.482
'0:34.808',91.299
'0:34.812',91.360
'0:34.816',91.543
'0:34.820',91.482
'0:34.824',91.299
'0:34.828',91.421
'0:34.832',91.421
'0:34.836',91.421
'0:34.840',91.421
'0:34.844',91.543
'0:34.848',91.421
'0:34.852',91.421
'0:34.856',91.360
'0:34.860',91.482
'0:34.864',91.360
'0:34.868',91.421
'0:34.872',91.421
'0:34.876',91.421
'0:34.880',91.421
'0:34.884',91.421
'0:34.888',91.482
'0:34.892',91.360
'0:34.896',91.482
'0:34.900',91.482
'0:34.904',91.482
'0:34.908',91.238
'0:34.912',91.482
'0:34.916',91.543
'0:34.920',91.421
'0:34.924',91.299
'0:34.928',91.482
'0:34.932',91.482
'0:34.936',91.299
'0:34.940',91.421
'0:34.944',91.605
'0:34.948',91.543
'0:34.952',91.238
'0:34.956',91.482
'0:34.960',91.543
'0:34.964',91.421
'0:34.968',91.360
'0:34.972',91.482
'0:34.976',91.421
'0:34.980',91.360
'0:34.984',91.482
'0:34.988',91.543
'0:34.992',91.421
'0:34.996',91.299
'0:35.000',91.605
'0:35.004',91.421
'0:35.008',91.299
'0:35.012',91.299
'0:35.016',91.605
'0:35.020',91.482
'0:35.024',91.360
'0:35.028',91.360
'0:35.032',91.421
'0:35.036',91.421
'0:35.040',91.360
'0:35.044',91.421
'0:35.048',91.421
'0:35.052',91.360
'0:35.056',91.421
'0:35.060',91.421
'0:35.064',91.360
'0:35.068',91.421
'0:35.072',91.482
'0:35.076',91.421
'0:35.080',91.482
'0:35.084',91.482
'0:35.088',91.543
'0:35.092',91.360
'0:35.096',91.482
'0:35.100',91.666
'0:35.104',91.543
'0:35.108',91.299
'0:35.112',91.421
'0:35.116',91.605
'0:35.120',91.421
'0:35.124',91.238
'0:35.128',91.482
'0:35.132',91.543
'0:35.136',91.421
'0:35.140',91.482
'0:35.144',91.605
'0:35.148',91.605
'0:35.152',91.421
'0:35.156',91.605
'0:35.160',91.482
'0:35.164',91.482
'0:35.168',91.421
'0:35.172',91.666
'0:35.176',91.666
'0:35.180',91.482
'0:35.184',91.666
'0:35.188',91.666
'0:35.192',91.482
'0:35.196',91.421
'0:35.200',91.727
'0:35.204',91.543
'0:35.208',91.421
'0:35.212',91.421
'0:35.216',91.666
'0:35.220',91.482
'0:35.224',91.482
'0:35.228',91.543
'0:35.232',91.666
'0:35.236',91.482
'0:35.240',91.421
'0:35.244',91.543
'0:35.248',91.482
'0:35.252',91.543
'0:35.256',91.605
'0:35.260',91.605
'0:35.264',91.421
'0:35.268',91.543
'0:35.272',91.666
'0:35.276',91.605
'0:35.280',91.421
'0:35.284',91.666
'0:35.288',91.605
'0:35.292',91.360
'0:35.296',91.543
'0:35.300',91.727
'0:35.304',91.543
'0:35.308',91.421
'0:35.312',91.666
'0:35.316',91.666
'0:35.320',91.543
'0:35.324',91.360
'0:35.328',91.605
'0:35.332',91.666
'0:35.336',91.543
'0:35.340',91.543
'0:35.344',91.666
'0:35.348',91.605
'0:35.352',91.421
'0:35.356',91.605
'0:35.360',91.666
'0:35.364',91.482
'0:35.368',91.421
'0:35.372',91.666
'0:35.376',91.543
'0:35.380',91.605
'0:35.384',91.605
'0:35.388',91.666
'0:35.392',91.482
'0:35.396',91.482
'0:35.400',91.666
'0:35.404',91.482
'0:35.408',91.421
'0:35.412',91.482
'0:35.416',91.666
'0:35.420',91.421
'0:35.424',91.482
'0:35.428',91.482
'0:35.432',91.605
'0:35.436',91.421
'0:35.440',91.543
'0:35.444',91.605
'0:35.448',91.605
'0:35.452',91.666
'0:35.456',91.666
'0:35.460',91.666
'0:35.464',91.482
'0:35.468',91.605
'0:35.472',91.666
'0:35.476',91.543
'0:35.480',91.482
'0:35.484',91.666
'0:35.488',91.605
'0:35.492',91.421
'0:35.496',91.543
'0:35.500',91.727
'0:35.504',91.666
'0:35.508',91.360
'0:35.512',91.666
'0:35.516',91.666
'0:35.520',91.666
'0:35.524',91.421
'0:35.528',91.666
'0:35.532',91.666
'0:35.536',91.482
'0:35.540',91.482
'0:35.544',91.605
'0:35.548',91.482
'0:35.552',91.482
'0:35.556',91.666
'0:35.560',91.605
'0:35.564',91.605
'0:35.568',91.421
'0:35.572',91.666
'0:35.576',91.482
'0:35.580',91.543
'0:35.584',91.482
'0:35.588',91.543
'0:35.592',91.482
'0:35.596',91.482
'0:35.600',91.666
'0:35.604',91.482
'0:35.608',91.421
'0:35.612',91.543
'0:35.616',91.727
'0:35.620',91.543
'0:35.624',91.605
'0:35.628',91.605
'0:35.632',91.666
'0:35.636',91.482
'0:35.640',91.605
'0:35.644',91.666
'0:35.648',91.482
'0:35.652',91.482
'0:35.656',91.666
'0:35.660',91.605
'0:35.664',91.421
'0:35.668',91.666
'0:35.672',91.666
'0:35.676',91.543
'0:35.680',91.421
'0:35.684',91.666
'0:35.688',91.605
'0:35.692',91.421
'0:35.696',91.543
'0:35.700',91.666
'0:35.704',91.666
'0:35.708',91.360
'0:35.712',91.666
'0:35.716',91.666
'0:35.720',91.666
'0:35.724',91.421
'0:35.728',91.666
'0:35.732',91.666
'0:35.736',91.605
'0:35.740',91.605
'0:35.744',91.666
'0:35.748',91.666
'0:35.752',91.543
'0:35.756',91.666
'0:35.760',91.666
'0:35.764',91.482
'0:35.768',91.482
'0:35.772',91.666
'0:35.776',91.482
'0:35.780',91.543
'0:35.784',91.666
'0:35.788',91.605
'0:35.792',91.482
'0:35.796',91.605
'0:35.800',91.666
'0:35.804',91.605
'0:35.808',91.543
'0:35.812',91.666
'0:35.816',91.727
'0:35.820',91.605
'0:35.824',91.666
'0:35.828',91.666
'0:35.832',91.727
'0:35.836',91.482
'0:35.840',91.666
'0:35.844',91.666
'0:35.848',91.605
'0:35.852',91.605
'0:35.856',91.727
'0:35.860',91.727
'0:35.864',91.605
'0:35.868',91.727
'0:35.872',91.666
'0:35.876',91.605
'0:35.880',91.605
'0:35.884',91.788
'0:35.888',91.666
'0:35.892',91.482
'0:35.896',91.543
'0:35.900',91.849
'0:35.904',91.666
'0:35.908',91.543
'0:35.912',91.666
'0:35.916',91.727
'0:35.920',91.666
'0:35.924',91.482
'0:35.928',91.727
'0:35.932',91.727
'0:35.936',91.666
'0:35.940',91.605
'0:35.944',91.666
'0:35.948',91.605
'0:35.952',91.543
'0:35.956',91.666
'0:35.960',91.605
'0:35.964',91.666
'0:35.968',91.666
'0:35.972',91.727
'0:35.976',91.605
'0:35.980',91.666
'0:35.984',91.666
'0:35.988',91.727
'0:35.992',91.482
'0:35.996',91.666
'0:36.000',91.727
'0:36.004',91.666
'0:36.008',91.666
'0:36.012',91.605
'0:36.016',91.727
'0:36.020',91.666
'0:36.024',91.727
'0:36.028',91.666
'0:36.032',91.666
'0:36.036',91.605
'0:36.040',91.788
'0:36.044',91.788
'0:36.048',91.666
'0:36.052',91.543
'0:36.056',91.788
'0:36.060',91.727
'0:36.064',91.666
'0:36.068',91.727
'0:36.072',91.788
'0:36.076',91.666
'0:36.080',91.543
'0:36.084',91.849
'0:36.088',91.666
'0:36.092',91.543
'0:36.096',91.543
'0:36.100',91.788
'0:36.104',91.666
'0:36.108',91.605
'0:36.112',91.666
'0:36.116',91.727
'0:36.120',91.666
'0:36.124',91.543
'0:36.128',91.727
'0:36.132',91.666
'0:36.136',91.605
'0:36.140',91.605
'0:36.144',91.727
'0:36.148',91.605
'0:36.152',91.543
'0:36.156',91.605
'0:36.160',91.666
'0:36.164',91.605
'0:36.168',91.666
'0:36.172',91.666
'0:36.176',91.482
'0:36.180',91.666
'0:36.184',91.666
'0:36.188',91.666
'0:36.192',91.482
'0:36.196',91.666
'0:36.200',91.727
'0:36.204',91.666
'0:36.208',91.543
'0:36.212',91.605
'0:36.216',91.666
'0:36.220',91.666
'0:36.224',91.666
'0:36.228',91.788
'0:36.232',91.666
'0:36.236',91.543
'0:36.240',91.727
'0:36.244',91.788
'0:36.248',91.605
'0:36.252',91.543
'0:36.256',91.727
'0:36.260',91.666
'0:36.264',91.482
'0:36.268',91.788
'0:36.272',91.788
'0:36.276',91.666
'0:36.280',91.543
'0:36.284',91.849
'0:36.288',91.666
'0:36.292',91.605
'0:36.296',91.543
'0:36.300',91.788
'0:36.304',91.666
'0:36.308',91.605
'0:36.312',91.543
'0:36.316',91.727
'0:36.320',91.666
'0:36.324',91.605
'0:36.328',91.849
'0:36.332',91.666
'0:36.336',91.666
'0:36.340',91.543
'0:36.344',91.666
'0:36.348',91.666
'0:36.352',91.666
'0:36.356',91.666
'0:36.360',91.666
'0:36.364',91.605
'0:36.368',91.666
'0:36.372',91.666
'0:36.376',91.543
'0:36.380',91.666
'0:36.384',91.788
'0:36.388',91.666
'0:36.392',91.421
'0:36.396',91.666
'0:36.400',91.788
'0:36.404',91.666
'0:36.408',91.605
'0:36.412',91.666
'0:36.416',91.666
'0:36.420',91.605
'0:36.424',91.666
'0:36.428',91.727
'0:36.432',91.666
'0:36.436',91.482
'0:36.440',91.666
'0:36.444',91.666
'0:36.448',91.543
'0:36.452',91.543
'0:36.456',91.788
'0:36.460',91.666
'0:36.464',91.666
'0:36.468',91.727
'0:36.472',91.788
'0:36.476',91.666
'0:36.480',91.666
'0:36.484',91.910
'0:36.488',91.849
'0:36.492',91.666
'0:36.496',91.605
'0:36.500',91.910
'0:36.504',91.727
'0:36.508',91.666
'0:36.512',91.788
'0:36.516',91.727
'0:36.520',91.666
'0:36.524',91.666
'0:36.528',91.727
'0:36.532',91.666
'0:36.536',91.666
'0:36.540',91.727
'0:36.544',91.788
'0:36.548',91.605
'0:36.552',91.727
'0:36.556',91.666
'0:36.560',91.666
'0:36.564',91.727
'0:36.568',91.788
'0:36.572',91.849
'0:36.576',91.666
'0:36.580',91.849
'0:36.584',91.910
'0:36.588',91.788
'0:36.592',91.543
'0:36.596',91.727
'0:36.600',91.910
'0:36.604',91.849
'0:36.608',91.666
'0:36.612',91.788
'0:36.616',91.727
'0:36.620',91.666
'0:36.624',91.727
'0:36.628',91.910
'0:36.632',91.727
'0:36.636',91.666
'0:36.640',91.910
'0:36.644',91.849
'0:36.648',91.727
'0:36.652',91.727
'0:36.656',91.910
'0:36.660',91.788
'0:36.664',91.727
'0:36.668',91.788
'0:36.672',91.849
'0:36.676',91.727
'0:36.680',91.666
'0:36.684',91.971
'0:36.688',91.849
'0:36.692',91.666
'0:36.696',91.605
'0:36.700',91.910
'0:36.704',91.788
'0:36.708',91.666
'0:36.712',91.727
'0:36.716',91.727
'0:36.720',91.727
'0:36.724',91.666
'0:36.728',91.788
'0:36.732',91.666
'0:36.736',91.666
'0:36.740',91.727
'0:36.744',91.788
'0:36.748',91.666
'0:36.752',91.910
'0:36.756',91.788
'0:36.760',91.727
'0:36.764',91.666
'0:36.768',91.910
'0:36.772',91.788
'0:36.776',91.605
'0:36.780',91.788
'0:36.784',91.910
'0:36.788',91.849
'0:36.792',91.543
'0:36.796',91.849
'0:36.800',91.849
'0:36.804',91.727
'0:36.808',91.666
'0:36.812',91.910
'0:36.816',91.849
'0:36.820',91.666
'0:36.824',91.788
'0:36.828',91.849
'0:36.832',91.788
'0:36.836',91.666
'0:36.840',91.910
'0:36.844',91.849
'0:36.848',91.788
'0:36.852',91.727
'0:36.856',91.849
'0:36.860',91.727
'0:36.864',91.788
'0:36.868',91.788
'0:36.872',91.849
'0:36.876',91.666
'0:36.880',91.605
'0:36.884',91.910
'0:36.888',91.849
'0:36.892',91.666
'0:36.896',91.666
'0:36.900',91.849
'0:36.904',91.666
'0:36.908',91.727
'0:36.912',91.727
'0:36.916',91.727
'0:36.920',91.666
'0:36.924',91.788
'0:36.928',91.849
'0:36.932',91.727
'0:36.936',91.788
'0:36.940',91.910
'0:36.944',91.788
'0:36.948',91.666
'0:36.952',91.910
'0:36.956',91.910
'0:36.960',91.788
'0:36.964',91.666
'0:36.968',91.910
'0:36.972',91.849
'0:36.976',91.666
'0:36.980',91.666
'0:36.984',91.910
'0:36.988',91.849
'0:36.992',91.605
'0:36.996',91.910
'0:37.000',91.910
'0:37.004',91.727
'0:37.008',91.666
'0:37.012',91.910
'0:37.016',91.727
'0:37.020',91.666
'0:37.024',91.666
'0:37.028',91.910
'0:37.032',91.727
'0:37.036',91.666
'0:37.040',91.849
'0:37.044',91.849
'0:37.048',91.666
'0:37.052',91.666
'0:37.056',91.849
'0:37.060',91.666
'0:37.064',91.666
'0:37.068',91.788
'0:37.072',91.849
'0:37.076',91.605
'0:37.080',91.543
'0:37.084',91.910
'0:37.088',91.727
'0:37.092',91.666
'0:37.096',91.666
'0:37.100',91.849
'0:37.104',91.666
'0:37.108',91.727
'0:37.112',91.727
'0:37.116',91.727
'0:37.120',91.666
'0:37.124',91.849
'0:37.128',91.910
'0:37.132',91.727
'0:37.136',91.788
'0:37.140',91.849
'0:37.144',91.849
'0:37.148',91.666
'0:37.152',91.849
'0:37.156',91.849
'0:37.160',91.727
'0:37.164',91.543
'0:37.168',91.910
'0:37.172',91.788
'0:37.176',91.543
'0:37.180',91.727
'0:37.184',91.849
'0:37.188',91.788
'0:37.192',91.543
'0:37.196',91.727
'0:37.200',91.849
'0:37.204',91.666
'0:37.208',91.666
'0:37.212',91.910
'0:37.216',91.727
'0:37.220',91.666
'0:37.224',91.666
'0:37.228',91.849
'0:37.232',91.727
'0:37.236',91.666
'0:37.240',91.788
'0:37.244',91.788
'0:37.248',91.727
'0:37.252',91.727
'0:37.256',91.849
'0:37.260',91.727
'0:37.264',91.666
'0:37.268',91.788
'0:37.272',91.788
'0:37.276',91.605
'0:37.280',91.727
'0:37.284',91.788
'0:37.288',91.727
'0:37.292',91.666
'0:37.296',91.788
'0:37.300',91.849
'0:37.304',91.666
'0:37.308',91.788
'0:37.312',91.849
'0:37.316',91.788
'0:37.320',91.666
'0:37.324',91.910
'0:37.328',91.788
'0:37.332',91.727
'0:37.336',91.788
'0:37.340',91.910
'0:37.344',91.788
'0:37.348',91.666
'0:37.352',91.910
'0:37.356',91.910
'0:37.360',91.666
'0:37.364',91.666
'0:37.368',91.910
'0:37.372',91.727
'0:37.376',91.666
'0:37.380',91.666
'0:37.384',91.910
'0:37.388',91.788
'0:37.392',91.543
'0:37.396',91.849
'0:37.400',91.788
'0:37.404',91.666
'0:37.408',91.666
'0:37.412',91.910
'0:37.416',91.727
'0:37.420',91.666
'0:37.424',91.727
'0:37.428',91.910
'0:37.432',91.788
'0:37.436',91.666
'0:37.440',91.788
'0:37.444',91.910
'0:37.448',91.666
'0:37.452',91.788
'0:37.456',91.788
'0:37.460',91.666
'0:37.464',91.666
'0:37.468',91.788
'0:37.472',91.727
'0:37.476',91.666
'0:37.480',91.788
'0:37.484',91.788
'0:37.488',91.727
'0:37.492',91.666
'0:37.496',91.910
'0:37.500',91.849
'0:37.504',91.666
'0:37.508',91.849
'0:37.512',91.849
'0:37.516',91.727
'0:37.520',91.666
'0:37.524',91.910
'0:37.528',91.788
'0:37.532',91.849
'0:37.536',91.727
'0:37.540',91.910
'0:37.544',91.727
'0:37.548',91.727
'0:37.552',91.910
'0:37.556',91.910
'0:37.560',91.666
'0:37.564',91.666
'0:37.568',91.910
'0:37.572',91.788
'0:37.576',91.666
'0:37.580',91.727
'0:37.584',91.910
'0:37.588',91.666
'0:37.592',91.666
'0:37.596',91.727
'0:37.600',91.849
'0:37.604',91.788
'0:37.608',91.666
'0:37.612',91.910
'0:37.616',91.727
'0:37.620',91.849
'0:37.624',91.666
'0:37.628',91.910
'0:37.632',91.727
'0:37.636',91.727
'0:37.640',91.666
'0:37.644',91.727
'0:37.648',91.666
'0:37.652',91.788
'0:37.656',91.788
'0:37.660',91.605
'0:37.664',91.666
'0:37.668',91.727
'0:37.672',91.788
'0:37.676',91.666
'0:37.680',91.666
'0:37.684',91.788
'0:37.688',91.666
'0:37.692',91.727
'0:37.696',91.910
'0:37.700',91.788
'0:37.704',91.666
'0:37.708',91.849
'0:37.712',91.910
'0:37.716',91.727
'0:37.720',91.666
'0:37.724',91.910
'0:37.728',91.910
'0:37.732',91.666
'0:37.736',91.788
'0:37.740',91.910
'0:37.744',91.666
'0:37.748',91.666
'0:37.752',91.910
'0:37.756',91.849
'0:37.760',91.666
'0:37.764',91.666
'0:37.768',91.849
'0:37.772',91.849
'0:37.776',91.666
'0:37.780',91.727
'0:37.784',91.910
'0:37.788',91.727
'0:37.792',91.666
'0:37.796',91.788
'0:37.800',91.788
'0:37.804',91.788
'0:37.808',91.727
'0:37.812',91.910
'0:37.816',91.727
'0:37.820',91.727
'0:37.824',91.666
'0:37.828',91.788
'0:37.832',91.666
'0:37.836',91.849
'0:37.840',91.727
'0:37.844',91.788
'0:37.848',91.666
'0:37.852',91.849
'0:37.856',91.727
'0:37.860',91.605
'0:37.864',91.727
'0:37.868',91.727
'0:37.872',91.910
'0:37.876',91.605
'0:37.880',91.788
'0:37.884',91.849
'0:37.888',91.727
'0:37.892',91.666
'0:37.896',91.788
'0:37.900',91.727
'0:37.904',91.666
'0:37.908',91.849
